epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,2115.86,0.82233,0.78929,1.18267,0.69256,0.40154,0.48511,0.33978,1.36972,2.94802,1.71613,0.001882,0.001882,0.001882
84,2212.11,0.81743,0.77424,1.17609,0.70189,0.40052,0.48453,0.33971,1.36948,2.96439,1.71755,0.001783,0.001783,0.001783
85,2308.14,0.81089,0.76921,1.17505,0.69448,0.39938,0.48409,0.33954,1.37089,2.9941,1.72205,0.001684,0.001684,0.001684
86,2404.07,0.80653,0.75829,1.17232,0.69434,0.39734,0.4847,0.34011,1.37104,3.00575,1.7231,0.001585,0.001585,0.001585
87,2500.47,0.80781,0.75442,1.17518,0.6934,0.39575,0.48301,0.33927,1.37262,3.02181,1.72476,0.001486,0.001486,0.001486
88,2596.41,0.80682,0.75992,1.17302,0.69289,0.39458,0.48101,0.33778,1.37334,3.03991,1.72511,0.001387,0.001387,0.001387
89,2692.66,0.80408,0.75202,1.16878,0.69006,0.39338,0.47999,0.33703,1.37448,3.05013,1.72543,0.001288,0.001288,0.001288
90,2788.59,0.78604,0.73939,1.16056,0.69796,0.39379,0.479,0.33665,1.37509,3.05864,1.72749,0.001189,0.001189,0.001189
91,2885.38,0.70654,0.57942,1.12141,0.69817,0.39274,0.4791,0.33662,1.37517,3.05508,1.72643,0.00109,0.00109,0.00109
92,2978.88,0.69437,0.55953,1.11732,0.6986,0.39271,0.47962,0.33724,1.37452,3.05724,1.72636,0.000991,0.000991,0.000991
93,3072.48,0.68598,0.54255,1.11285,0.70668,0.39266,0.48139,0.33765,1.37351,3.06614,1.72554,0.000892,0.000892,0.000892
94,3165.6,0.67538,0.53639,1.10332,0.7118,0.3924,0.48063,0.33759,1.37234,3.07638,1.72407,0.000793,0.000793,0.000793
95,3259.37,0.67595,0.53288,1.10683,0.71141,0.3916,0.47965,0.33686,1.37277,3.08961,1.72597,0.000694,0.000694,0.000694
96,3352.4,0.66995,0.53409,1.10231,0.71229,0.39014,0.47872,0.33646,1.37273,3.1,1.72769,0.000595,0.000595,0.000595
97,3446.28,0.65695,0.51312,1.09039,0.71313,0.39032,0.47819,0.33662,1.37264,3.10933,1.72955,0.000496,0.000496,0.000496
98,3539.49,0.65199,0.50546,1.08455,0.71454,0.38952,0.4783,0.33702,1.37185,3.12007,1.73035,0.000397,0.000397,0.000397
99,3633.09,0.65222,0.50894,1.08744,0.71102,0.38844,0.47771,0.33657,1.37095,3.13051,1.73101,0.000298,0.000298,0.000298
100,3726.51,0.6535,0.50301,1.08903,0.71197,0.38767,0.47665,0.3361,1.37083,3.13857,1.73097,0.000199,0.000199,0.000199
