epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,2444.67,0.84151,0.72074,1.12802,0.65716,0.52783,0.5711,0.40681,1.26941,1.87921,1.67337,0.000169718,0.000169718,0.000169718
79,2533.63,0.83783,0.70667,1.12425,0.66515,0.51218,0.564,0.40145,1.28159,1.92709,1.69311,0.000162649,0.000162649,0.000162649
80,2629.1,0.82447,0.69092,1.11271,0.67222,0.50456,0.56645,0.4046,1.27132,1.95444,1.66898,0.000155581,0.000155581,0.000155581
81,2727.25,0.83094,0.69865,1.11871,0.67535,0.5095,0.56115,0.40014,1.27173,1.95917,1.67918,0.000148512,0.000148512,0.000148512
82,2816.57,0.82173,0.69374,1.11293,0.68748,0.50873,0.56707,0.40201,1.28848,1.93627,1.69344,0.000141443,0.000141443,0.000141443
83,2913.11,0.8356,0.70397,1.11913,0.67587,0.49189,0.55647,0.39401,1.29257,1.96417,1.70074,0.000134375,0.000134375,0.000134375
84,3007.84,0.81806,0.68258,1.11099,0.66691,0.50783,0.5618,0.39806,1.28709,1.9432,1.68885,0.000127306,0.000127306,0.000127306
85,3097.98,0.82172,0.6856,1.11279,0.68404,0.49285,0.55714,0.39759,1.29152,2.0284,1.68859,0.000120238,0.000120238,0.000120238
86,3205.76,0.81041,0.68011,1.10533,0.7118,0.48776,0.56244,0.40314,1.28396,1.96229,1.68699,0.000113169,0.000113169,0.000113169
87,3308.15,0.80982,0.67893,1.10628,0.67966,0.49842,0.56147,0.40322,1.29173,1.98809,1.69276,0.0001061,0.0001061,0.0001061
88,3400.13,0.79667,0.66567,1.10063,0.70796,0.48037,0.56212,0.40251,1.27752,1.97287,1.68229,9.90318e-05,9.90318e-05,9.90318e-05
89,3501.68,0.8097,0.68042,1.10632,0.67345,0.51238,0.5693,0.4079,1.27838,1.95443,1.68945,9.19632e-05,9.19632e-05,9.19632e-05
90,3597.77,0.79872,0.66171,1.09729,0.65514,0.51629,0.56437,0.40378,1.28471,2.0017,1.69148,8.48946e-05,8.48946e-05,8.48946e-05
91,134.072,0.74502,0.53373,1.08031,0.67186,0.50169,0.56156,0.40086,1.2938,1.93338,1.70619,7.7826e-05,7.7826e-05,7.7826e-05
92,224.91,0.73481,0.51892,1.07115,0.65491,0.51002,0.56084,0.40181,1.28934,1.94742,1.70298,7.07574e-05,7.07574e-05,7.07574e-05
93,315.24,0.73083,0.51578,1.07035,0.67851,0.50184,0.56317,0.40507,1.28788,1.95151,1.70013,6.36888e-05,6.36888e-05,6.36888e-05
94,419.266,0.72231,0.50825,1.06492,0.66832,0.50498,0.56254,0.40562,1.27505,1.95724,1.68641,5.66202e-05,5.66202e-05,5.66202e-05
95,526.502,0.71849,0.50084,1.05735,0.70129,0.4881,0.56451,0.4066,1.27433,1.94458,1.68398,4.95516e-05,4.95516e-05,4.95516e-05
96,618.041,0.71885,0.5028,1.05886,0.71459,0.4837,0.56645,0.40903,1.26951,1.96108,1.6865,4.2483e-05,4.2483e-05,4.2483e-05
97,714.786,0.71458,0.49647,1.05523,0.68325,0.50023,0.56683,0.40833,1.27269,1.97592,1.69154,3.54144e-05,3.54144e-05,3.54144e-05
98,813.796,0.70957,0.49335,1.05815,0.64978,0.5212,0.56834,0.40961,1.26378,1.94693,1.68352,2.83458e-05,2.83458e-05,2.83458e-05
99,906.414,0.70905,0.48892,1.05463,0.66545,0.5067,0.5675,0.40949,1.26373,1.96637,1.68385,2.12772e-05,2.12772e-05,2.12772e-05
100,1004.7,0.70454,0.48961,1.04721,0.69276,0.49332,0.5657,0.40886,1.26517,1.97508,1.68497,1.42086e-05,1.42086e-05,1.42086e-05
