epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,2076.63,1.46183,1.88916,1.71854,0.7444,0.49087,0.54078,0.35527,1.3106,2.55536,1.63749,0.0065845,0.0065845,0.0065845
71,2403.75,1.45858,1.87182,1.70438,0.74461,0.49101,0.5417,0.35615,1.31028,2.55546,1.63664,0.006535,0.006535,0.006535
72,331.996,1.35429,1.69967,1.62742,0.74781,0.49028,0.54123,0.35608,1.30984,2.56032,1.63666,0.0064855,0.0064855,0.0064855
73,649.837,1.41841,1.80954,1.67849,0.74362,0.49183,0.54113,0.35621,1.31137,2.57254,1.63891,0.006436,0.006436,0.006436
74,988.13,1.43699,1.8499,1.69379,0.73951,0.49194,0.54078,0.35622,1.31329,2.5831,1.64138,0.0063865,0.0063865,0.0063865
75,1319.69,1.44432,1.8495,1.69127,0.74534,0.49126,0.5416,0.35639,1.31268,2.58341,1.64112,0.006337,0.006337,0.006337
76,1657.26,1.44475,1.84011,1.6984,0.7476,0.49218,0.54153,0.35624,1.31331,2.58809,1.64108,0.0062875,0.0062875,0.0062875
77,1997.77,1.45218,1.86623,1.71045,0.75318,0.49168,0.54239,0.35686,1.31283,2.58974,1.64096,0.006238,0.006238,0.006238
78,2362.88,1.45195,1.84963,1.69586,0.75319,0.49209,0.54239,0.35734,1.31379,2.59379,1.64134,0.0061885,0.0061885,0.0061885
79,2798.53,1.4573,1.86519,1.70478,0.74914,0.49406,0.54242,0.35713,1.31393,2.5989,1.64181,0.006139,0.006139,0.006139
80,3151.56,1.4575,1.85262,1.70226,0.74994,0.49534,0.54288,0.35752,1.31146,2.59364,1.63886,0.0060895,0.0060895,0.0060895
81,3563.18,1.45113,1.85743,1.69693,0.74991,0.49542,0.5432,0.35817,1.31032,2.58855,1.63708,0.00604,0.00604,0.00604
