epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,9900.09,0.89232,0.81479,1.24984,0.61157,0.43101,0.47574,0.32504,1.33527,2.02201,1.85426,0.0067825,0.0067825,0.0067825
67,10049.7,0.89207,0.83182,1.25529,0.5793,0.44892,0.48085,0.33687,1.29999,2.06166,1.82153,0.006733,0.006733,0.006733
68,10199.4,0.88364,0.81078,1.24147,0.56091,0.44998,0.47125,0.31905,1.33447,2.05015,1.84915,0.0066835,0.0066835,0.0066835
69,10349.1,0.88418,0.81201,1.24647,0.56662,0.46108,0.48378,0.3387,1.29077,2.0633,1.80577,0.006634,0.006634,0.006634
70,10499,0.88394,0.81448,1.24014,0.59942,0.44714,0.48577,0.33974,1.30319,2.06851,1.82488,0.0065845,0.0065845,0.0065845
71,10648.7,0.88107,0.80968,1.2408,0.55774,0.43025,0.45155,0.31193,1.33369,2.2135,1.85765,0.006535,0.006535,0.006535
72,10798.8,0.88269,0.80219,1.23528,0.63891,0.45793,0.51716,0.36094,1.2577,1.9731,1.7598,0.0064855,0.0064855,0.0064855
73,10948.8,0.86336,0.78406,1.22719,0.58376,0.45084,0.48596,0.33826,1.30068,2.06866,1.82236,0.006436,0.006436,0.006436
74,11098.7,0.8524,0.76382,1.21885,0.62139,0.43475,0.49314,0.34342,1.29443,2.01032,1.8066,0.0063865,0.0063865,0.0063865
75,11248.5,0.84799,0.75315,1.21317,0.58027,0.4429,0.48153,0.33026,1.33546,2.14287,1.87337,0.006337,0.006337,0.006337
76,11398.2,0.85393,0.77952,1.22207,0.61265,0.41832,0.46736,0.32132,1.33716,2.14706,1.86723,0.0062875,0.0062875,0.0062875
77,11547.7,0.84598,0.75384,1.21146,0.61617,0.41756,0.47408,0.32767,1.34185,2.1557,1.87131,0.006238,0.006238,0.006238
78,11697.6,0.84419,0.74578,1.20593,0.56513,0.46221,0.49366,0.3487,1.2921,2.05739,1.83025,0.0061885,0.0061885,0.0061885
79,11847.1,0.83368,0.73475,1.2037,0.62615,0.44721,0.49655,0.34544,1.27437,2.03164,1.81135,0.006139,0.006139,0.006139
