epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,18252.7,1.40992,1.73472,1.65373,0.76495,0.49981,0.55709,0.37346,1.26439,2.43914,1.5941,0.002278,0.002278,0.002278
80,18655.5,1.41365,1.74581,1.65455,0.76351,0.50124,0.55758,0.37405,1.26276,2.43754,1.59208,0.002179,0.002179,0.002179
81,19044.7,1.41291,1.72397,1.65296,0.76483,0.50316,0.55841,0.3748,1.26114,2.43657,1.59037,0.00208,0.00208,0.00208
82,19424.5,1.39302,1.70391,1.64031,0.76022,0.50398,0.55853,0.37555,1.25986,2.43772,1.58926,0.001981,0.001981,0.001981
83,19817.2,1.39022,1.69165,1.63373,0.76626,0.5033,0.5592,0.37624,1.25893,2.44038,1.58817,0.001882,0.001882,0.001882
84,20201.8,1.39781,1.69956,1.64093,0.76992,0.50364,0.55909,0.37651,1.25761,2.4412,1.58703,0.001783,0.001783,0.001783
85,20618.8,1.39792,1.69929,1.63639,0.77016,0.50404,0.55953,0.37698,1.25638,2.44413,1.58607,0.001684,0.001684,0.001684
86,21011.5,1.38596,1.67322,1.62743,0.76808,0.50527,0.55996,0.3777,1.25528,2.44454,1.58463,0.001585,0.001585,0.001585
87,21408.5,1.38162,1.66693,1.62102,0.77244,0.50498,0.56078,0.37822,1.25402,2.44701,1.58336,0.001486,0.001486,0.001486
88,21788.1,1.38304,1.67224,1.63194,0.77004,0.50907,0.56151,0.37895,1.25255,2.44867,1.582,0.001387,0.001387,0.001387
89,22168.6,1.38065,1.66075,1.62397,0.77102,0.5098,0.56199,0.37938,1.25143,2.44919,1.5808,0.001288,0.001288,0.001288
90,22557.6,1.37886,1.64951,1.61635,0.76937,0.51181,0.56266,0.38013,1.25048,2.44907,1.58016,0.001189,0.001189,0.001189
91,444.578,1.23645,1.22702,1.57926,0.76889,0.51232,0.56273,0.38012,1.24877,2.44086,1.57875,0.00109,0.00109,0.00109
92,834.53,1.2273,1.20829,1.57465,0.76859,0.51223,0.56303,0.3806,1.24737,2.43686,1.5775,0.000991,0.000991,0.000991
93,1246.4,1.22966,1.21264,1.57363,0.77083,0.51183,0.56353,0.38116,1.24533,2.43094,1.57538,0.000892,0.000892,0.000892
94,1661.45,1.2192,1.17759,1.56393,0.76935,0.51302,0.56399,0.38173,1.24253,2.42641,1.57272,0.000793,0.000793,0.000793
95,2088.87,1.20842,1.16574,1.55575,0.76785,0.51331,0.56447,0.38221,1.24093,2.42289,1.57132,0.000694,0.000694,0.000694
96,2503.78,1.20997,1.15587,1.55616,0.76542,0.51403,0.5652,0.38292,1.2393,2.41926,1.56958,0.000595,0.000595,0.000595
97,2923.75,1.20093,1.14154,1.54883,0.76457,0.51506,0.56578,0.38342,1.23791,2.41522,1.56738,0.000496,0.000496,0.000496
98,3329.52,1.19621,1.13707,1.54619,0.76682,0.51488,0.56639,0.38381,1.2362,2.41343,1.56538,0.000397,0.000397,0.000397
99,3751.77,1.19495,1.13022,1.54014,0.76668,0.51492,0.56712,0.38453,1.23446,2.41267,1.56366,0.000298,0.000298,0.000298
100,4170.89,1.18683,1.1207,1.53203,0.76837,0.51491,0.56751,0.38515,1.23205,2.41045,1.5613,0.000199,0.000199,0.000199
