epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,562.383,1.35978,1.498,1.70779,0.47255,0.40863,0.39922,0.24777,1.52134,2.06138,1.86447,0.000332296,0.000332296,0.000332296
56,662.911,1.35249,1.48082,1.6822,0.5647,0.41016,0.43506,0.26924,1.49977,1.91528,1.85381,0.000325227,0.000325227,0.000325227
57,762.04,1.34425,1.47683,1.67626,0.51959,0.42678,0.43236,0.26505,1.5105,1.94129,1.85818,0.000318158,0.000318158,0.000318158
58,865.396,1.33515,1.45989,1.67324,0.46626,0.44139,0.41815,0.25458,1.53119,1.93998,1.87099,0.00031109,0.00031109,0.00031109
59,969.548,1.32814,1.4412,1.66892,0.58472,0.38705,0.4201,0.2587,1.49849,1.98318,1.84158,0.000304021,0.000304021,0.000304021
60,1070.96,1.32774,1.4615,1.65618,0.49822,0.415,0.42847,0.26474,1.50499,1.9363,1.84075,0.000296953,0.000296953,0.000296953
61,1171.46,1.33093,1.42378,1.6616,0.52153,0.46036,0.46454,0.28891,1.49371,1.86035,1.84328,0.000289884,0.000289884,0.000289884
62,1275.67,1.30895,1.41807,1.64179,0.50123,0.43126,0.43147,0.26241,1.50655,1.92747,1.86429,0.000282815,0.000282815,0.000282815
63,1378.14,1.31066,1.41153,1.63899,0.54546,0.43496,0.45283,0.28828,1.45233,1.88203,1.80419,0.000275747,0.000275747,0.000275747
64,1478.78,1.31329,1.39273,1.6431,0.5072,0.41849,0.42757,0.26684,1.47693,1.9345,1.83023,0.000268678,0.000268678,0.000268678
65,1582.58,1.30187,1.37668,1.63586,0.49262,0.40932,0.40449,0.24673,1.53262,2.00418,1.89827,0.00026161,0.00026161,0.00026161
66,1681.75,1.28943,1.35808,1.61993,0.51651,0.41815,0.42577,0.26419,1.48045,1.9353,1.83479,0.000254541,0.000254541,0.000254541
67,1783.67,1.27363,1.35141,1.60227,0.51216,0.4415,0.43993,0.27696,1.46649,1.93985,1.83537,0.000247472,0.000247472,0.000247472
68,1883.99,1.28173,1.35584,1.61347,0.50666,0.42606,0.43077,0.26988,1.45676,1.96665,1.82978,0.000240404,0.000240404,0.000240404
69,1987.3,1.28882,1.35733,1.61684,0.49488,0.37345,0.38286,0.23797,1.51656,2.14252,1.87694,0.000233335,0.000233335,0.000233335
70,2088.8,1.26275,1.32681,1.59088,0.5154,0.43308,0.42316,0.26594,1.49135,1.98734,1.86585,0.000226267,0.000226267,0.000226267
71,2192.04,1.2787,1.32611,1.60965,0.51887,0.43178,0.43193,0.26957,1.47725,1.94458,1.83174,0.000219198,0.000219198,0.000219198
72,2296.13,1.27188,1.31499,1.6018,0.57772,0.43512,0.45999,0.29497,1.45187,1.88739,1.82171,0.000212129,0.000212129,0.000212129
